phenotype	gene_id	gene_namespace	gene_symbol	source_count	weighted_source_sum	source_list	weight_tier_summary	evidence_semantics_summary	evidence_tier_summary	semantic_channel_summary	mapping_status_summary	targeted_gene_count	small_panel_count	medium_panel_count	large_panel_count	panel_unsized_count	exome_or_genome_count	unknown_scope_count
mitochondrial_disease	3070	ncbi_gene	HELLS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	220296	ncbi_gene	HEPACAM	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	5.0	0.0	0.0	0.0
mitochondrial_disease	8925	ncbi_gene	HERC1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	8924	ncbi_gene	HERC2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3073	ncbi_gene	HEXA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	3.0	20.0	0.0	0.0	0.0
mitochondrial_disease	3074	ncbi_gene	HEXB	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	16.0	0.0	0.0	0.0
mitochondrial_disease	3077	ncbi_gene	HFE	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3081	ncbi_gene	HGD	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	138050	ncbi_gene	HGSNAT	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	13.0	0.0	0.0	0.0
mitochondrial_disease	26275	ncbi_gene	HIBCH	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	3094	ncbi_gene	HINT1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	7290	ncbi_gene	HIRA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3097	ncbi_gene	HIVEP2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	148738	ncbi_gene	HJV	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3098	ncbi_gene	HK1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3117	ncbi_gene	HLA-DQA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3119	ncbi_gene	HLA-DQB1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3141	ncbi_gene	HLCS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	12.0	0.0	0.0	0.0
mitochondrial_disease	6596	ncbi_gene	HLTF	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3142	ncbi_gene	HLX	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3145	ncbi_gene	HMBS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3155	ncbi_gene	HMGCL	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	12.0	0.0	0.0	0.0
mitochondrial_disease	3158	ncbi_gene	HMGCS2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	14.0	12.0	6.0	8.0	0.0	0.0	0.0
mitochondrial_disease	6927	ncbi_gene	HNF1A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	6928	ncbi_gene	HNF1B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3172	ncbi_gene	HNF4A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3178	ncbi_gene	HNRNPA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3181	ncbi_gene	HNRNPA2B1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	9987	ncbi_gene	HNRNPDL	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3188	ncbi_gene	HNRNPH2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3192	ncbi_gene	HNRNPU	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	4.0	0.0	0.0	0.0
mitochondrial_disease	112817	ncbi_gene	HOGA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	9.0	0.0	0.0	0.0
mitochondrial_disease	9455	ncbi_gene	HOMER2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3207	ncbi_gene	HOXA11	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3199	ncbi_gene	HOXA2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	10481	ncbi_gene	HOXB13	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3229	ncbi_gene	HOXC13	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3239	ncbi_gene	HOXD13	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3208	ncbi_gene	HPCA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3242	ncbi_gene	HPD	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	9.0	0.0	0.0	0.0
mitochondrial_disease	3251	ncbi_gene	HPRT1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	5.0	0.0	0.0	0.0
mitochondrial_disease	3257	ncbi_gene	HPS1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	8.0	0.0	0.0	0.0
mitochondrial_disease	84343	ncbi_gene	HPS3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	8.0	0.0	0.0	0.0
mitochondrial_disease	89781	ncbi_gene	HPS4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	6.0	0.0	0.0	0.0
mitochondrial_disease	11234	ncbi_gene	HPS5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	6.0	0.0	0.0	0.0
mitochondrial_disease	79803	ncbi_gene	HPS6	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	6.0	0.0	0.0	0.0
mitochondrial_disease	3265	ncbi_gene	HRAS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	4.0	7.0	0.0	0.0	0.0
mitochondrial_disease	3028	ncbi_gene	HSD17B10	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	26.0	17.0	7.0	19.0	0.0	0.0	0.0
mitochondrial_disease	3293	ncbi_gene	HSD17B3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3295	ncbi_gene	HSD17B4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	13.0	0.0	0.0	0.0
mitochondrial_disease	3284	ncbi_gene	HSD3B2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3299	ncbi_gene	HSF4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3315	ncbi_gene	HSPB1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	8988	ncbi_gene	HSPB3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	26353	ncbi_gene	HSPB8	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3329	ncbi_gene	HSPD1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	13.0	6.0	12.0	15.0	0.0	0.0	0.0
mitochondrial_disease	5654	ncbi_gene	HTRA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	27429	ncbi_gene	HTRA2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	10075	ncbi_gene	HUWE1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3373	ncbi_gene	HYAL1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	84668	ncbi_gene	HYCC1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	11.0	0.0	0.0	0.0
mitochondrial_disease	219844	ncbi_gene	HYLS1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3376	ncbi_gene	IARS1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	55699	ncbi_gene	IARS2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	1.0	2.0	4.0	0.0	0.0	0.0
mitochondrial_disease	200205	ncbi_gene	IBA57	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	7.0	5.0	8.0	18.0	0.0	0.0	0.0
mitochondrial_disease	23308	ncbi_gene	ICOSLG	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3417	ncbi_gene	IDH1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3418	ncbi_gene	IDH2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	6.0	0.0	0.0	0.0
mitochondrial_disease	3419	ncbi_gene	IDH3A	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3420	ncbi_gene	IDH3B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3423	ncbi_gene	IDS	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	15.0	0.0	0.0	0.0
mitochondrial_disease	3425	ncbi_gene	IDUA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	1.0	14.0	0.0	0.0	0.0
mitochondrial_disease	51124	ncbi_gene	IER3IP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	64135	ncbi_gene	IFIH1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3454	ncbi_gene	IFNAR1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3458	ncbi_gene	IFNG	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3459	ncbi_gene	IFNGR1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3460	ncbi_gene	IFNGR2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	9742	ncbi_gene	IFT140	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	79989	ncbi_gene	IFT56	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	55081	ncbi_gene	IFT57	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	8100	ncbi_gene	IFT88	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3476	ncbi_gene	IGBP1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3508	ncbi_gene	IGHMBP2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3551	ncbi_gene	IKBKB	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	8517	ncbi_gene	IKBKG	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	3.0	0.0	0.0	0.0
mitochondrial_disease	22807	ncbi_gene	IKZF2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3593	ncbi_gene	IL12B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3594	ncbi_gene	IL12RB1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3595	ncbi_gene	IL12RB2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	54756	ncbi_gene	IL17RD	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	11141	ncbi_gene	IL1RAPL1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	3.0	0.0	0.0	0.0
mitochondrial_disease	3559	ncbi_gene	IL2RA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	3561	ncbi_gene	IL2RG	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3575	ncbi_gene	IL7R	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	3611	ncbi_gene	ILK	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	64423	ncbi_gene	INF2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3633	ncbi_gene	INPP5B	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	56623	ncbi_gene	INPP5E	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	8.0	0.0	0.0	0.0
mitochondrial_disease	3643	ncbi_gene	INSR	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	5.0	0.0	0.0	0.0
mitochondrial_disease	79034	ncbi_gene	INTS15	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	9670	ncbi_gene	IPO13	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	23096	ncbi_gene	IQSEC2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	4.0	0.0	0.0	0.0
mitochondrial_disease	3661	ncbi_gene	IRF3	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3664	ncbi_gene	IRF6	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3394	ncbi_gene	IRF8	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	10265	ncbi_gene	IRX5	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	81689	ncbi_gene	ISCA1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	2.0	2.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	122961	ncbi_gene	ISCA2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	6.0	4.0	6.0	9.0	0.0	0.0	0.0
mitochondrial_disease	23479	ncbi_gene	ISCU	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	2.0	1.0	8.0	0.0	0.0	0.0
mitochondrial_disease	9636	ncbi_gene	ISG15	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3673	ncbi_gene	ITGA2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	1.0	0.0	0.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3679	ncbi_gene	ITGA7	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3684	ncbi_gene	ITGAM	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	1.0	2.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3689	ncbi_gene	ITGB2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3700	ncbi_gene	ITIH4	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mitochondrial_disease	3704	ncbi_gene	ITPA	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	7.0	0.0	0.0	0.0
mitochondrial_disease	3708	ncbi_gene	ITPR1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	2.0	0.0	0.0	0.0
mitochondrial_disease	3712	ncbi_gene	IVD	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	12.0	0.0	0.0	0.0
mitochondrial_disease	182	ncbi_gene	JAG1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	4.0	0.0	0.0	0.0
mitochondrial_disease	84522	ncbi_gene	JAGN1	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	1.0	0.0	0.0	0.0	0.0
mitochondrial_disease	3717	ncbi_gene	JAK2	1	2.0	gtr_mitochondrial_gene_summary	silver	clinical_utilization	silver	clinical_utilization	adapter_gene_id_resolved	0.0	0.0	0.0	1.0	0.0	0.0	0.0
